listing_type,Property_type,Price,City,Address,Rooms,Floor,Area,Parking_spots
buy,Apartment,2250000,Beer Yaakov,Sapir St. ,4.0,10.0,108,1
buy,Apartment,2440000,Beer Yaakov,Bareket St. ,4.0,4.0,100,1
buy,Apartment,2220000,Beer Yaakov,Ha-Brosh St. ,4.0,11.0,100,1
buy,Apartment,2390000,Beer Yaakov,Topaz St. ,5.0,8.0,120,1
buy,Apartment,2320000,Beer Yaakov,Shoham St. ,5.0,9.0,120,2
buy,Apartment,2630000,Beer Yaakov,HaNakar St. ,5.0,1.0,120,2
buy,Apartment,3250000,Or Yehuda,Arik Einstein St.  1,6.0,1.0,160,0
buy,Apartment,2450000,Tel Aviv-Yafo,Beit Hilel St.  1,2.0,1.0,40,1
buy,Apartment,1695000,Rishon LeTsiyon,Sokolov St.  11,4.0,3.0,86,1
buy,Apartment,1580000,Ashdod,Har Hermon St.  12,3.0,6.0,100,0
buy,Apartment,1650000,Ashdod,Shlomo Ben Yosef St.  29,6.0,4.0,120,0
buy,Garden apt,1480000,Ashdod,HaMaapilim St.  15,4.0,0.0,95,0
buy,Garden apt,2200000,Ashdod,Amatsya ha-Melekh St.  4,4.0,0.0,100,1
buy,Apartment,1795000,Holon,Ha-Histadrut St.  60,4.0,5.0,100,0
buy,Apartment,1995000,Holon,Hadar St.  8,4.0,2.0,100,1
buy,Penthouse,5590000,Rishon LeTsiyon,Mivtsa Moshe St. ,4.0,12.0,145,2
buy,Apartment,1850000,Holon,Moshe Sneh St. ,5.0,5.0,100,0
buy,Apartment,1980000,Holon,Jericho St.  21,4.0,2.0,100,1
buy,Apartment,1690000,Bat Yam,Balfour St.  87,4.0,3.0,106,0
buy,Apartment,1595000,Lod,Dakar St.  9,4.0,6.0,127,1
buy,Apartment,1915000,Yavne,HaAtsmaut Avenue  51,4.0,8.0,110,1
buy,Apartment,2080000,Ramat Gan,Azriel St. ,3.5,3.0,79,1
buy,Apartment,3600000,Ramat Gan,HaMaapil St.  12,4.0,24.0,117,2
buy,Apartment,2340000,Tel Aviv-Yafo,Prazon St.  15,3.0,1.0,70,0
buy,Apartment,8200000,Tel Aviv-Yafo,Yavne St. ,4.0,2.0,134,1
buy,Apartment,5980000,Tel Aviv-Yafo,Yunitsman St. ,4.5,6.0,159,2
buy,Garden apt,10000000,Tel Aviv-Yafo,Nachmani St. ,4.0,0.0,217,1
buy,Apartment,5150000,Tel Aviv-Yafo,George Eliot St. ,4.0,1.0,120,0
buy,Penthouse,10500000,Tel Aviv-Yafo,Michal St. ,4.0,5.0,185,0
buy,Penthouse,19000000,Tel Aviv-Yafo,Sheinkin St. ,4.0,5.0,269,2
buy,Penthouse,18000000,Tel Aviv-Yafo,Lapin St. ,6.0,6.0,236,2
buy,Villa,4800000,Rehovot,Yehoshua Ben Hananya St.  36,7.0,2.0,400,1
buy,Apartment,2100000,Rishon LeTsiyon,Grynszpan St. ,4.0,3.0,100,1
buy,Apartment,2650000,Rishon LeTsiyon,Arye Ben Eliezer St.  32,5.0,5.0,129,1
buy,Apartment,1295000,Bat Yam,Abba Berdichev St. ,3.5,3.0,70,0
buy,Apartment,1290000,Bat Yam,Moshe Sharet St. ,2.5,3.0,70,1
buy,Apartment,1195000,Bat Yam,Eilat St.  15,2.0,3.0,50,0
buy,Apartment,2390000,Petah Tikva,Yoni Netanyahu St.  3,5.0,7.0,125,4
buy,Apartment,2560000,Rehovot,Prof. Daniel Kahneman  5,5.0,5.0,128,1
buy,Penthouse,5250000,Rehovot,Prof. Daniel Kahneman  7,6.0,9.0,385,4
buy,Apartment,2380000,Ramat Gan,Tsel ha-Giva St. ,3.0,1.0,75,1
buy,Duplex,1950000,Jerusalem,Meir Gershon St.  13,5.0,1.0,110,0
buy,Apartment,1490000,Rishon LeTsiyon,Manya Shohat St.  4,3.0,1.0,70,0
buy,Apartment,1330000,Bat Yam,Yisrael Ben Tsiyon St.  12,2.0,4.0,63,0
buy,Apartment,1700000,Jerusalem,Beit Lehem Road  135,4.0,3.0,80,1
buy,Apartment,2190000,Rishon LeTsiyon,Shlomo Eliraz St.  7,4.0,17.0,110,1
buy,Rooftop apt,2700000,Jerusalem,Igrot Moshe St.  19,4.0,3.0,115,0
buy,Apartment,1650000,Holon,Anielewicz St.  27,4.0,2.0,90,1
buy,Apartment,2000000,Holon,Yosef Aharonovich St.  24,4.0,5.0,90,1
buy,Apartment,2200000,Ramat Gan,HaGaon Eliyahu St.  9,4.5,2.0,84,0
buy,Apartment,2350000,Holon,Sderot Ben Gurion  17,5.0,6.0,132,1
buy,Apartment,1700000,Rishon LeTsiyon,Shlomo Kaplanski St.  23,3.0,1.0,65,0
buy,Apartment,1400000,Jerusalem,HaNofech St.  243,3.0,1.0,72,0
buy,Penthouse,5100000,Bat Yam,Derech Ben Gurion  125,4.5,8.0,200,1
buy,Apartment,3250000,Bat Yam,Yitshak Sadeh St.  8,5.0,6.0,140,2
buy,Apartment,1390000,Bat Yam,Balfour St. ,3.0,4.0,80,0
buy,Apartment,1550000,Bat Yam,Herzl St.  1,3.0,4.0,80,0
buy,Apartment,1980000,Bat Yam,Herzl St. ,4.0,1.0,130,1
buy,Apartment,2499000,Bat Yam,Yohanan HaSandlar St.  6,4.0,2.0,105,2
buy,Apartment,3800000,Bat Yam,Ha-Komemiyut St.  1,5.0,17.0,140,2
buy,Garden apt,3600000,Bat Yam,Ha-Neviim St.  54,5.0,0.0,130,2
buy,Apartment,1480000,Bat Yam,Ha-Neviim St.  37,3.0,1.0,80,1
buy,Apartment,2580000,Bat Yam,Ha-Neviim St.  58,4.0,16.0,110,1
buy,Apartment,1650000,Bat Yam,Yerushalayim St.  46,3.5,0.0,85,0
buy,Apartment,1550000,Rishon LeTsiyon,Herzl St.  97,3.0,2.0,78,1
buy,Apartment,3980000,Bat Yam,Derech Ben Gurion  125,4.0,4.0,110,2
buy,Apartment,3150000,Rishon LeTsiyon,Maagal HaShalom St.  1,5.0,12.0,122,2
buy,Apartment,2990000,Jerusalem,Avraham Perrera St.  9,4.0,10.0,127,2
buy,Apartment,1470000,Rishon LeTsiyon,Keren ha-Yesod St. ,4.5,3.0,120,0
buy,Apartment,1800000,Bnei Brak,Zeev Jabotinsky St. ,4.0,1.0,110,0
buy,Apartment,2190000,Holon,Moshe Dayan St. ,4.5,5.0,120,2
buy,Apartment,1820000,Petah Tikva,HaRav Pinto Masud Asher St.  14,4.0,2.0,95,1
buy,Rooftop apt,2900000,Ramat Gan,Lev HaZahav St. ,6.5,1.0,180,0
buy,Apartment,3180000,Tel Aviv-Yafo,Herzl Rosenblum St. ,2.0,6.0,66,1
buy,Apartment,9850000,Jerusalem,Mevo Harkavi ,5.5,1.0,200,2
buy,Apartment,3580000,Tel Aviv-Yafo,Sderot Levi Eshkol ,4.5,6.0,110,2
buy,Apartment,3680000,Tel Aviv-Yafo,Amos St. ,3.0,5.0,62,1
buy,Rooftop apt,13900000,Tel Aviv-Yafo,Kinneret St. ,5.0,3.0,170,2
buy,Cottage/house,13800000,Hod HaSharon,Derech Kfar Hadar ,10.0,3.0,1100,0
buy,Cottage/house,4870000,Shoham,Modiim St. ,5.0,2.0,381,1
buy,Apartment,3180000,Tel Aviv-Yafo,HaZohar St. ,3.0,3.0,70,1
buy,Villa,4450000,Tel Aviv-Yafo,Moreshet St. ,4.0,2.0,91,1
buy,Cottage/house,4450000,Tel Aviv-Yafo,Moreshet St. ,4.0,2.0,91,1
buy,Duplex,13900000,Tel Aviv-Yafo,Kinneret St. ,5.0,3.0,170,2
buy,Villa,13800000,Hod HaSharon,Derech Kfar Hadar ,10.0,2.0,350,2
buy,Apartment,2450000,Tel Aviv-Yafo,Israelis St. ,2.0,2.0,49,0
buy,Triplex,13500000,Tel Aviv-Yafo,Tsahal St. ,10.0,0.0,500,3
buy,Cottage/house,14800000,Ramat Hasharon,Bostanai St. ,9.0,3.0,500,2
buy,Rooftop apt,7490000,Tel Aviv-Yafo,Uri Tsvi Grinberg St. ,5.0,11.0,200,2
buy,Penthouse,7490000,Tel Aviv-Yafo,Uri Tsvi Grinberg St. ,5.0,11.0,200,2
buy,Apartment,1790000,Ramat Gan,Beer Ora St. ,3.0,4.0,88,1
buy,Apartment,2720000,Ramat Gan,Beer Ora St. ,5.0,4.0,124,1
buy,Penthouse,11950000,Tel Aviv-Yafo,Harav Reines St. ,5.0,5.0,144,1
buy,Apartment,2950000,Tel Aviv-Yafo,Tagore St. ,3.0,1.0,72,1
buy,Cottage/house,3550000,Rishon LeTsiyon,Elyakum St. ,6.0,3.0,197,1
buy,Apartment,1800000,Rishon LeTsiyon,Sheinkin St. ,4.0,7.0,80,1
buy,Apartment,1380000,Bat Yam,Simtat HaRishonim ,2.0,2.0,60,0
buy,Apartment,1790000,Ramat Gan,Ha-Yarden St. ,3.0,7.0,64,1
buy,Penthouse,2630000,Rishon LeTsiyon,Trachtenberg St. ,5.0,5.0,137,1
buy,Villa,4600000,Rishon LeTsiyon,Ha-Pur St. ,7.0,2.0,289,2
buy,Apartment,1850000,Rishon LeTsiyon,Tsvi Hirschfeld St. ,4.0,3.0,95,0
buy,Apartment,2210000,Beer Yaakov,Odem St. ,4.0,5.0,105,1
buy,Apartment,1655000,Holon,Yehoshua Hankin St.  40,4.0,3.0,85,0
buy,Apartment,1700000,Holon,Ha-Histadrut St. ,4.0,1.0,90,0
buy,Apartment,1490000,Rishon LeTsiyon,Asher Levin St.  7,3.0,2.0,75,0
buy,Apartment,3200000,Givatayim,Borochov St. ,4.0,4.0,114,1
buy,Apartment,1470000,Rishon LeTsiyon,Yehuda Halevi St.  24,4.0,3.0,88,1
buy,Apartment,1470000,Rishon LeTsiyon,Tsadi Gimel Banot St.  3,3.0,4.0,74,1
buy,Villa,4500000,Rishon LeTsiyon,Emile Zola St. ,7.0,4.0,370,2
buy,Villa,4500000,Rishon LeTsiyon,Beeri St. ,4.0,3.0,115,3
buy,Apartment,2070000,Rishon LeTsiyon,Eilon St. ,4.0,1.0,100,1
buy,Apartment,1450000,Rishon LeTsiyon,Jerusalem St.  68,3.0,2.0,75,0
buy,Apartment,2040000,Holon,Khisdai St.  9,5.0,3.0,100,1
buy,Apartment,2200000,Ashdod,Shevet Reuven St.  1,5.0,15.0,156,2
buy,Apartment,3290000,Rehovot,Hei be-Iyar St.  12,3.5,0.0,100,1
buy,Apartment,1970000,Holon,Mifrats Shlomo St.  51,4.0,3.0,100,2
buy,Penthouse,8100000,Tel Aviv-Yafo,Toulouse St.  25,4.0,2.0,142,2
buy,Apartment,1960000,Holon,Hadar St.  8,4.0,2.0,110,1
buy,Apartment,1750000,Beit Dagan,Katsanelson St.  19,4.0,2.0,100,1
buy,Penthouse,4350000,Rishon LeTsiyon,Ha-Shakhar St. ,8.0,4.0,260,1
buy,Apartment,1460000,Rishon LeTsiyon,Herzl St. ,3.0,4.0,76,0
buy,Cottage/house,3790000,Azor,Ha-Shalom St.  6,9.0,4.0,315,0
buy,Duplex,2900000,Rishon LeTsiyon,Jerusalem St.  83,7.0,9.0,200,2
buy,Apartment,2750000,Givatayim,Jabotinski St. ,4.0,2.0,94,2
buy,Apartment,1420000,Rishon LeTsiyon,Natan Bernitski St.  40,3.0,3.0,81,0
buy,Apartment,1810000,Rishon LeTsiyon,Tiomkin St.  7,3.0,5.0,67,1
buy,Apartment,2390000,Ramat Hasharon,Sokolov St.  90,4.0,2.0,105,1
buy,Apartment,1490000,Bat Yam,Yoseftal St. ,4.0,2.0,100,0
buy,Apartment,1840000,Holon,Basel St.  4,3.5,2.0,90,1
buy,Apartment,1640000,Holon,Zion Gate St.  11,4.0,2.0,75,0
buy,Apartment,2900000,Tel Aviv-Yafo,Shlomo Ibn Gabirol St.  81,3.5,2.0,70,0
buy,Apartment,1320000,Bat Yam,Moshe Sharet St.  21,2.5,1.0,70,0
buy,Apartment,1270000,Holon,HaBesht St.  9,3.0,3.0,74,0
buy,Apartment,1430000,Holon,Sderot Dov Hoz ,3.5,3.0,95,0
buy,Apartment,1290000,Ramla,Sderot Herzl ,4.0,0.0,97,0
buy,Apartment,5200000,Tel Aviv-Yafo,Nissim Aloni St.  10,3.5,4.0,134,2
buy,Apartment,6200000,Tel Aviv-Yafo,Nissim Aloni St.  3,3.5,16.0,133,2
buy,Apartment,3800000,Tel Aviv-Yafo,Nissim Aloni St.  4,3.0,6.0,83,2
buy,Apartment,3100000,Tel Aviv-Yafo,Derech Menachem Begin  144,2.0,16.0,68,1
buy,Apartment,6700000,Tel Aviv-Yafo,Nissim Aloni St.  2,5.0,80.0,150,2
buy,Apartment,4320000,Tel Aviv-Yafo,Nissim Aloni St.  6,3.0,4.0,92,2
buy,Garden apt,4500000,Tel Aviv-Yafo,Toulouse St.  25,5.0,0.0,206,2
buy,Apartment,6700000,Tel Aviv-Yafo,Nissim Aloni St.  2,5.0,80.0,150,2
buy,Apartment,6900000,Tel Aviv-Yafo,Nissim Aloni St.  1,3.0,11.0,128,2
buy,Duplex,7240000,Tel Aviv-Yafo,Nissim Aloni St.  16,6.5,1.0,180,2
buy,Apartment,4050000,Tel Aviv-Yafo,Nissim Aloni St.  2,3.0,80.0,82,1
buy,Apartment,4700000,Tel Aviv-Yafo,Nissim Aloni St.  2,4.0,4.0,104,2
buy,Apartment,3290000,Tel Aviv-Yafo,Nissim Aloni St.  17,2.5,12.0,67,1
buy,Apartment,14800000,Tel Aviv-Yafo,Nissim Aloni St.  7,5.0,24.0,280,3
buy,Apartment,2600000,Tel Aviv-Yafo,Derech Menachem Begin  158,2.0,22.0,64,1
buy,Apartment,21000000,Tel Aviv-Yafo,Nissim Aloni St.  3,7.0,27.0,336,3
buy,Apartment,5500000,Tel Aviv-Yafo,Nissim Aloni St.  2,5.0,80.0,120,2
buy,Apartment,5950000,Tel Aviv-Yafo,Nissim Aloni St.  12,3.5,7.0,132,2
buy,Penthouse,7999999,Tel Aviv-Yafo,Toulouse St.  25,4.0,2.0,157,2
buy,Apartment,4300000,Tel Aviv-Yafo,Ha-Rav Nisim St.  9,3.0,20.0,88,1
buy,Apartment,3850000,Tel Aviv-Yafo,Nissim Aloni St.  2,3.0,80.0,82,1
buy,Apartment,6700000,Tel Aviv-Yafo,Nissim Aloni St.  6,5.0,37.0,134,2
buy,Apartment,6200000,Tel Aviv-Yafo,Nissim Aloni St.  17,3.5,20.0,150,2
buy,Apartment,5500000,Tel Aviv-Yafo,Nissim Aloni St.  21,3.5,10.0,114,1
buy,Apartment,3200000,Tel Aviv-Yafo,Toni Halle St.  2,6.0,0.0,135,0
buy,Penthouse,4100000,Ramat Gan,Khatsor St.  10,6.0,10.0,135,1
buy,Apartment,8500000,Tel Aviv-Yafo,Nissim Aloni St.  2,5.0,80.0,161,2
buy,Apartment,9450000,Tel Aviv-Yafo,Nissim Aloni St.  2,6.0,80.0,202,3
buy,Apartment,6500000,Tel Aviv-Yafo,Ha-Rav Nisim St.  9,5.5,0.0,145,2
buy,Garden apt,2300000,Ramat Gan,Khatsor St.  20,3.0,1.0,61,0
buy,Apartment,3400000,Tel Aviv-Yafo,Nissim Aloni St.  3,2.5,20.0,77,2
buy,Apartment,5900000,Tel Aviv-Yafo,Nissim Aloni St.  6,4.0,8.0,134,2
buy,Apartment,5500000,Tel Aviv-Yafo,Nissim Aloni St.  12,3.5,8.0,132,2
buy,Apartment,4400000,Ramat Gan,Khatsor St.  20,6.0,10.0,138,2
buy,Apartment,11200000,Tel Aviv-Yafo,Nissim Aloni St.  2,7.0,80.0,239,2
buy,Apartment,4600000,Tel Aviv-Yafo,Baal HaAkeda St.  8,5.0,1.0,115,0
buy,Apartment,1280000,Bat Yam,Daniel St. ,2.5,4.0,73,1
buy,Villa,3800000,Bet Shemesh,Sinai St.  5,8.0,3.0,278,1
buy,Apartment,1995000,Rishon LeTsiyon,Ha-Shira ha-Ivrit St. ,4.0,8.0,90,2
buy,Mini penthouse,2200000,Ashdod,Nahal Snir St. ,5.0,8.0,140,1
buy,Apartment,1790000,Ashdod,Shevet Zvulun St. ,4.0,1.0,120,1
buy,Apartment,1650000,Ashdod,Nakhal Lakhish St.  39,4.5,3.0,120,1
buy,Penthouse,5950000,Ashdod,Egoz St. ,6.0,8.0,240,2
buy,Apartment,2180000,Ashdod,Shevet Zvulun St.  5,5.0,3.0,148,2
buy,Apartment,2490000,Ashdod,Tapuz  1,5.0,3.0,167,1
buy,Penthouse,1890000,Ashdod,Ha-Histadrut St.  22,5.5,6.0,220,0
buy,Villa,6300000,Ashdod,Tarshish St. ,7.0,3.0,270,2
buy,Villa,6750000,Ashdod,Opal St. ,6.0,3.0,360,2
buy,Apartment,1840000,Ashdod,HaNurit St.  19,4.0,2.0,130,2
buy,Penthouse,3450000,Ashdod,Adar St. ,5.0,6.0,230,2
buy,Apartment,1730000,Rishon LeTsiyon,Karl Netter St.  14,3.0,2.0,81,1
buy,Apartment,1495000,Bat Yam,Kdoshei Kahir St.  11,3.0,3.0,78,0
buy,Apartment,1370000,Bat Yam,Ha-Hagana St.  29,3.0,1.0,81,0
buy,Cottage/house,6100000,Rishon LeTsiyon,Bnei Yehuda St. ,7.0,2.0,270,3
buy,Apartment,2680000,Ramat Gan,Shlomtsiyon St. ,5.0,3.0,130,1
buy,Apartment,1790000,Holon,Professor Moshe Schorr St. ,4.0,1.0,100,1
buy,Apartment,1790000,Bat Yam,Balfour St. ,4.0,1.0,110,1
buy,Apartment,1780000,Ness Ziona,Ha-Minyan ha-Rishon St.  21,3.5,3.0,92,1
buy,Apartment,1340000,Bat Yam,Daniel St. ,2.5,2.0,70,0
buy,Apartment,1195000,Bat Yam,Derech Ben Gurion  138,2.0,9.0,40,0
buy,Apartment,1630000,Bat Yam,Weizman St.  29,3.5,1.0,64,0
buy,Mini penthouse,1990000,Rishon LeTsiyon,Rashi St. ,4.0,7.0,95,1
buy,Rooftop apt,2530000,Rishon LeTsiyon,Olei HaGardom St. ,4.0,4.0,110,1
buy,Apartment,1350000,Bat Yam,Berl Katzenelson St.  26,3.0,3.0,80,0
buy,Apartment,1620000,Bat Yam,Rothschild St. ,4.0,2.0,108,0
buy,Apartment,1595000,Holon,Kdoshei Kahir St.  15,3.0,3.0,75,0
buy,Apartment,1420000,Rishon LeTsiyon,David Wolffsohn St. ,3.5,2.0,95,0
buy,Cottage/house,2690000,Rishon LeTsiyon,Ezra St. ,1.0,3.0,500,6
buy,Apartment,1530000,Bat Yam,Berl Katzenelson St. ,3.0,2.0,90,2
buy,Apartment,1395000,Bat Yam,Yehezkel Danin St.  8,4.0,3.0,75,0
buy,Apartment,2890000,Rishon LeTsiyon,Israel Galili St. ,5.0,5.0,127,1
buy,Apartment,1790000,Rishon LeTsiyon,Shmaryahu Levin St. ,4.0,1.0,97,1
buy,Garden apt,1550000,Bat Yam,HaShikma St.  35,3.0,1.0,65,0
buy,Apartment,2350000,Rehovot,Carmel St.  3,5.0,6.0,120,2
buy,Apartment,1495000,Bat Yam,Hasar Pinkas St.  9,4.0,1.0,85,1
buy,Apartment,1390000,Bat Yam,HaShikma St.  47,3.0,4.0,72,0
buy,Apartment,2295000,Bat Yam,Anne Frank St.  16,5.0,1.0,115,1
buy,Apartment,2490000,Rishon LeTsiyon,HaNagid St. ,5.0,10.0,136,2
buy,Apartment,1695000,Rishon LeTsiyon,Samuel Luis Herbert St. ,3.0,6.0,66,1
buy,Apartment,1770000,Bat Yam,Yoseftal St.  39,4.0,3.0,85,0
buy,Apartment,1500000,Tel Aviv-Yafo,Sumkan St.  1,3.5,1.0,75,0
buy,Apartment,1560000,Bat Yam,Hasar Pinkas St.  18,3.0,2.0,75,0
buy,Apartment,1350000,Bat Yam,Kakal St.  21,3.5,4.0,90,0
buy,Duplex,2000000,Tel Aviv-Yafo,Nadav St.  18,4.0,1.0,100,0
buy,Apartment,14000000,Tel Aviv-Yafo,Yefet St.  222,4.0,1.0,120,0
buy,Apartment,2100000,Petah Tikva,Khadera St.  18,4.0,2.0,95,1
buy,Apartment,2200000,Petah Tikva,Rosh Pina St. ,4.0,2.0,108,1
buy,Apartment,1770000,Petah Tikva,Shmuel Salant St.  56,4.0,3.0,106,1
buy,Apartment,2080000,Petah Tikva,Ha-Akhim Bakhar St. ,4.0,3.0,96,2
buy,Rooftop apt,3250000,Holon,Yafa Avraham St.  66,6.0,5.0,170,4
buy,Apartment,1590000,Holon,Alufei Tsahal St. ,4.0,3.0,95,0
buy,Duplex,2570000,Holon,Moshe Sharet St.  37,5.0,16.0,160,4
buy,Apartment,1395000,Holon,Eliyahu Krauze St. ,3.5,3.0,95,0
buy,Apartment,1290000,Holon,Ha-Histadrut St.  11,3.0,3.0,70,0
buy,Apartment,1270000,Holon,Sderot Dov Hoz ,2.5,0.0,65,0
buy,Apartment,1170000,Bat Yam,HaShomer St.  13,2.0,0.0,57,0
buy,Apartment,1300000,Holon,Yehoshua Hankin St. ,3.5,3.0,80,0
buy,Apartment,1790000,Holon,Sderot Dov Hoz ,5.0,1.0,145,1
buy,Apartment,1650000,Holon,Sokolov St.  5,4.0,2.0,100,0
buy,Apartment,1550000,Holon,Sderot Ben Gurion ,3.0,1.0,70,1
buy,Apartment,1550000,Ramat Gan,Zalman Shazar St.  1,3.0,4.0,78,0
buy,Apartment,1190000,Bat Yam,HaShomer St. ,3.0,2.0,70,0
buy,Apartment,1790000,Holon,David Tsadok St. ,4.0,5.0,90,1
buy,Apartment,1590000,Ganei Tikva,Harei Yehuda St. ,4.0,4.0,105,0
buy,Apartment,1590000,Tel Aviv-Yafo,Shaked St. ,3.0,4.0,78,0
buy,Apartment,1330000,Bat Yam,Moshe Sharet St. ,3.0,4.0,78,0
buy,Apartment,1190000,Holon,Ha-Portsim St. ,3.0,4.0,75,0
buy,Apartment,1760000,Bat Yam,Keren HaYesod St.  1,4.0,5.0,90,1
buy,Apartment,3950000,Or Yehuda,Klil Hahoresh St.  1,8.0,0.0,211,2
buy,Apartment,1230000,Bat Yam,HaShomer St. ,2.0,0.0,60,0
buy,Apartment,1490000,Holon,Anielewicz St. ,4.0,3.0,80,0
buy,Apartment,1495000,Holon,Eilat St. ,3.0,3.0,70,1
buy,Apartment,1360000,Holon,Leon Blum St. ,3.0,2.0,70,0
buy,Garden apt,2650000,Tel Aviv-Yafo,Iyar St. ,4.0,0.0,90,1
buy,Apartment,1760000,Bat Yam,Keren HaYesod St.  17,4.0,5.0,87,0
buy,Apartment,1650000,Bat Yam,HaRav Kuk St. ,4.0,3.0,85,2
buy,Apartment,1190000,Bat Yam,HaShomer St. ,2.0,0.0,57,0
buy,Apartment,1280000,Bat Yam,HaMaapilim St. ,2.5,3.0,70,0
buy,Apartment,3190000,Holon,He-Khaluts St.  20,3.0,0.0,80,1
buy,Apartment,1280000,Holon,Ha-Arava St. ,3.0,3.0,70,0
buy,Apartment,2470000,Holon,Ehud Manor St. ,5.0,1.0,120,1
buy,Apartment,1590000,Bat Yam,Ha-Neviim St.  13,3.5,5.0,85,0
buy,Apartment,1300000,Holon,Yehoshua Hankin St. ,3.5,3.0,80,1
buy,Apartment,2495000,Holon,Pinkhas Eilon St. ,5.0,6.0,120,1
buy,Apartment,1190000,Holon,Ha-Arava St. ,3.0,4.0,72,0
buy,Garden apt,1980000,Bat Yam,Halper St.  9,4.5,0.0,115,0
buy,Apartment,1170000,Holon,Ha-Khim St. ,3.0,2.0,70,0
buy,Apartment,1450000,Bat Yam,Ha-Neviim St. ,3.0,3.0,75,0
buy,Apartment,1350000,Bat Yam,HaRav Uziel St. ,2.5,2.0,70,0
buy,Apartment,1780000,Holon,David Tsadok St. ,4.0,5.0,90,1
buy,Apartment,1250000,Bat Yam,Kakal St.  8,2.5,3.0,67,1
buy,Penthouse,3490000,Rishon LeTsiyon,Yosef ha-Levi St. ,5.0,7.0,140,2
buy,Apartment,1980000,Bat Yam,Ginosar St.  28,4.0,3.0,115,1
buy,Apartment,1490000,Bat Yam,Shaul Hadadi St. ,3.0,0.0,70,0
buy,Apartment,3490000,Bat Yam,Derech Ben Gurion ,5.0,3.0,120,1
buy,Apartment,1760000,Tel Aviv-Yafo,Oholei Yaakov St. ,3.0,2.0,70,0
buy,Apartment,1270000,Bat Yam,Ha-Neviim St. ,3.0,4.0,70,1
buy,Apartment,1690000,Bat Yam,Yoseftal St.  56,3.0,5.0,90,1
buy,Rooftop apt,2390000,Holon,Kdoshei Kahir St. ,6.0,8.0,110,1
buy,Rooftop apt,2090000,Bat Yam,Yehuda Halevi St. ,4.5,4.0,105,0
buy,Mini penthouse,3190000,Holon,Naomi Shemer St. ,5.0,5.0,120,2
buy,Apartment,1950000,Bat Yam,Ginosar St. ,4.0,3.0,115,1
buy,Apartment,1530000,Holon,Sderot Dov Hoz ,3.0,2.0,72,1
buy,Apartment,1450000,Holon,Sderot Dov Hoz ,3.5,2.0,80,0
buy,Apartment,1520000,Bat Yam,Mohiliver St. ,3.0,7.0,75,0
buy,Apartment,2490000,Holon,Ehud Manor St. ,5.0,1.0,110,2
buy,Apartment,1690000,Bat Yam,Halper St. ,3.5,1.0,70,0
buy,Cottage/house,14700000,Herzliya,Yehuda Halevi St.  5,10.0,3.0,400,2
buy,Apartment,2030000,Givatayim,Aliyat HaNoar St. ,2.0,1.0,55,0
buy,Apartment,2450000,Tel Aviv-Yafo,Yohanan Horkanos St.  23,2.0,1.0,45,0
buy,Apartment,2690000,Bat Yam,Ha-Neviim St.  60,4.0,3.0,110,1
buy,Apartment,1850000,Rishon LeTsiyon,Ha-Nakhshol St. ,4.0,6.0,93,1
buy,Apartment,4100000,Bat Yam,Yitshak Sadeh St. ,5.0,32.0,133,2
buy,Apartment,1990000,Holon,Elkharizi St.  5,4.0,1.0,90,1
buy,Apartment,1830000,Holon,Anielewicz St.  33,3.5,8.0,80,1
buy,Apartment,2950000,Rishon LeTsiyon,siterman-michael St. ,5.0,3.0,112,2
buy,Apartment,1330000,Bat Yam,Ha-Khalutsim St.  12,3.0,2.0,68,0
buy,Apartment,1980000,Rishon LeTsiyon,Yona Tsvi Feinstein St. ,4.0,3.0,96,1
buy,Apartment,1635000,Rishon LeTsiyon,Tsvi Hirschfeld St.  37,3.0,4.0,71,0
buy,Apartment,1190000,Bat Yam,Khelmit St.  15,3.0,4.0,70,0
buy,Apartment,1420000,Rishon LeTsiyon,Chlenov St. ,3.0,4.0,90,1
buy,Apartment,2180000,Rishon LeTsiyon,Rabi Yehuda ha-Nasi St.  13,4.0,1.0,100,1
buy,Apartment,1865000,Ness Ziona,HaTayasim St.  4,4.0,3.0,95,0
buy,Apartment,1630000,Ashdod,Haim Moshe Shapira St. ,5.0,4.0,130,0
buy,Apartment,1520000,Rishon LeTsiyon,Kiryat Sefer St. ,3.5,2.0,98,0
buy,Apartment,2490000,Rehovot,יעקב תמרי  10,6.0,7.0,140,1
buy,Apartment,1270000,Bat Yam,Yehezkel Danin St. ,3.5,4.0,75,0
buy,Apartment,2525000,Bat Yam,Yohanan HaSandlar St.  8,4.0,4.0,112,1
buy,Apartment,1750000,Bat Yam,Herzl St. ,4.0,1.0,88,0
buy,Apartment,1070000,Bat Yam,Rothschild St. ,2.0,1.0,43,0
buy,Apartment,1565000,Rishon LeTsiyon,Keren Kayemet le-Yisrael St. ,3.0,1.0,105,0
buy,Apartment,1650000,Rishon LeTsiyon,Ruppin St. ,3.5,3.0,90,1
buy,Apartment,1690000,Tel Aviv-Yafo,Lamartine St. ,2.0,1.0,47,0
buy,Rooftop apt,2950000,Holon,Barkan St. ,4.0,12.0,200,2
buy,Apartment,1790000,Bat Yam,Etsel St. ,5.0,2.0,110,1
buy,Apartment,1250000,Bat Yam,Bar Yehuda St. ,2.5,4.0,70,0
buy,Apartment,1650000,Bat Yam,Herzl St. ,4.0,2.0,80,2
